# energy [H], total DOS
   -0.481337    0.765173
   -0.479785    0.788606
   -0.478234    0.813163
   -0.476683    0.838917
   -0.475131    0.865946
   -0.473580    0.894334
   -0.472029    0.924174
   -0.470477    0.955566
   -0.468926    0.988617
   -0.467375    1.023447
   -0.465823    1.060184
   -0.464272    1.098968
   -0.462720    1.139955
   -0.461169    1.183312
   -0.459618    1.229226
   -0.458066    1.277898
   -0.456515    1.329554
   -0.454964    1.384440
   -0.453412    1.442831
   -0.451861    1.505028
   -0.450310    1.571368
   -0.448758    1.642223
   -0.447207    1.718012
   -0.445656    1.799199
   -0.444104    1.886306
   -0.442553    1.979919
   -0.441002    2.080696
   -0.439450    2.189382
   -0.437899    2.306821
   -0.436348    2.433970
   -0.434796    2.571921
   -0.433245    2.721921
   -0.431694    2.885402
   -0.430142    3.064013
   -0.428591    3.259660
   -0.427040    3.474556
   -0.425488    3.711281
   -0.423937    3.972856
   -0.422386    4.262836
   -0.420834    4.585426
   -0.419283    4.945626
   -0.417731    5.349415
   -0.416180    5.803983
   -0.414629    6.318037
   -0.413077    6.902184
   -0.411526    7.569442
   -0.409975    8.335900
   -0.408423    9.221606
   -0.406872   10.251732
   -0.405321   11.458152
   -0.403769   12.881569
   -0.402218   14.574392
   -0.400667   16.604640
   -0.399115   19.061212
   -0.397564   22.060867
   -0.396013   25.757161
   -0.394461   30.350946
   -0.392910   36.100273
   -0.391359   43.322804
   -0.389807   52.372965
   -0.388256   63.554006
   -0.386705   76.892609
   -0.385153   91.697408
   -0.383602  105.981842
   -0.382051  116.338009
   -0.380499  119.251201
   -0.378948  113.563600
   -0.377397  101.465509
   -0.375845   86.689618
   -0.374294   72.227695
   -0.372742   59.578484
   -0.371191   49.131012
   -0.369640   40.729101
   -0.368088   34.036034
   -0.366537   28.704240
   -0.364986   24.435183
   -0.363434   20.990743
   -0.361883   18.187039
   -0.360332   15.883892
   -0.358780   13.974723
   -0.357229   12.378280
   -0.355678   11.032254
   -0.354126    9.888518
   -0.352575    8.909588
   -0.351024    8.066030
   -0.349472    7.334532
   -0.347921    6.696481
   -0.346370    6.136896
